Fold,Image,GT_Class,GT_Box,Pred_Class,Pred_Box,IOU,Match,Class_Correct
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1490.0,621.0,1612.0,733.0",0.0,"1489.8,622.5,1612.6,736.3",0.952,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"347.0,921.0,488.0,1050.0",0.0,"347.3,917.9,489.8,1051.4",0.952,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"389.0,420.0,510.0,568.0",0.0,"375.0,425.7,510.6,581.2",0.791,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1487.0,513.0,1627.0,624.0",0.0,"1484.5,510.2,1637.1,639.9",0.785,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1220.0,1021.0,1372.0,1152.0",0.0,"1222.1,1018.6,1374.3,1150.9",0.946,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1476.0,17.0,1614.0,168.0",0.0,"1476.2,16.4,1615.8,170.2",0.969,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"706.0,125.0,829.0,259.0",0.0,"704.4,126.0,827.7,259.1",0.969,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"597.0,38.0,740.0,171.0",0.0,"596.8,36.0,738.0,169.1",0.956,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1214.0,112.0,1356.0,256.0",0.0,"1217.3,119.9,1351.4,265.5",0.840,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"989.0,143.0,1144.0,276.0",0.0,"992.2,141.5,1142.2,276.6",0.953,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"320.0,152.0,457.0,285.0",0.0,"320.9,151.3,457.6,286.7",0.971,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1016.0,750.0,1155.0,868.0",0.0,"1016.2,749.6,1155.5,865.4",0.969,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"836.0,173.0,1007.0,302.0",0.0,"833.5,172.2,1005.4,296.1",0.927,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"446.0,17.0,590.0,143.0",0.0,"449.6,21.8,589.1,144.8",0.920,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"323.0,574.0,459.0,717.0",0.0,"323.8,572.4,459.4,717.4",0.978,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"518.0,119.0,642.0,259.0",0.0,"518.3,112.1,642.7,257.4",0.934,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1701.0,419.0,1847.0,555.0",0.0,"1691.1,420.0,1848.1,556.2",0.915,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1603.0,352.0,1753.0,499.0",0.0,"1602.1,349.3,1751.5,499.1",0.966,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1218.0,401.0,1319.0,528.0",0.0,"1211.9,399.0,1326.2,536.0",0.819,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"340.0,1050.0,504.0,1161.0",0.0,"332.0,1049.2,505.1,1165.3",0.907,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1055.0,47.0,1212.0,198.0",0.0,"1053.4,42.7,1210.5,199.8",0.942,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1720.0,573.0,1867.0,722.0",0.0,"1720.1,568.5,1867.4,720.4",0.957,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1564.0,741.0,1707.0,862.0",0.0,"1554.0,728.2,1710.8,853.1",0.769,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1411.0,655.0,1544.0,791.0",0.0,"1415.7,654.8,1547.2,791.8",0.935,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1351.0,812.0,1496.0,959.0",0.0,"1340.8,802.7,1491.6,961.4",0.841,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"516.0,779.0,619.0,899.0",0.0,"512.0,776.0,627.7,904.6",0.831,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"88.0,1129.0,228.0,1279.0",0.0,"86.7,1126.6,227.5,1278.8",0.970,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"603.0,181.0,742.0,313.0",0.0,"602.3,180.9,745.4,310.9",0.956,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1594.0,5.0,1737.0,153.0",0.0,"1579.4,7.0,1736.3,152.9",0.892,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"210.0,511.0,356.0,650.0",0.0,"209.0,507.4,359.3,652.6",0.930,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1064.0,921.0,1221.0,1026.0",0.0,"1062.1,918.5,1228.3,1032.2",0.872,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"203.0,339.0,369.0,470.0",0.0,"204.7,335.7,370.8,470.2",0.954,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"412.0,102.0,536.0,272.0",0.0,"413.2,100.6,533.6,268.1",0.941,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1134.0,608.0,1281.0,739.0",0.0,"1133.6,605.8,1281.0,738.2",0.975,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"439.0,628.0,592.0,788.0",0.0,"448.4,627.6,611.3,786.9",0.827,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1611.0,636.0,1757.0,798.0",0.0,"1618.9,633.9,1764.4,794.3",0.870,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"111.0,0.0,233.0,137.0",0.0,"117.1,4.7,228.9,135.5",0.875,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1108.0,405.0,1245.0,538.0",0.0,"1102.6,407.9,1246.1,548.1",0.868,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"410.0,816.0,532.0,962.0",0.0,"353.0,798.8,523.6,959.5",0.563,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"1620.0,497.0,1745.0,650.0",0.0,"1615.5,497.3,1747.8,670.4",0.832,Yes,Yes
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,0,"689.0,1264.0,817.0,1382.0",,,,No,No
2,c8d1b7ec-be9f-4c88-a39b-2c6bf46b2998.jpg,1,"536.0,587.0,697.0,732.0",1.0,"540.8,585.7,701.9,735.6",0.912,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1554.0,530.0,1676.0,655.0",0.0,"1556.6,529.9,1678.6,655.3",0.954,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"58.0,1143.0,184.0,1264.0",0.0,"62.7,1143.2,181.8,1261.6",0.924,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"87.0,894.0,221.0,1020.0",0.0,"91.2,894.6,219.7,1017.1",0.932,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"466.0,506.0,590.0,632.0",0.0,"472.4,507.8,590.3,628.6",0.907,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"373.0,891.0,516.0,1022.0",0.0,"375.4,889.0,514.0,1018.7",0.931,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"895.0,891.0,1020.0,1009.0",0.0,"901.2,895.5,1016.2,1007.0",0.869,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1591.0,302.0,1720.0,427.0",0.0,"1593.1,305.0,1719.9,425.0",0.944,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1043.0,172.0,1176.0,322.0",0.0,"1044.8,173.6,1173.1,317.3",0.924,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1531.0,194.0,1654.0,310.0",0.0,"1534.5,194.9,1656.9,304.9",0.901,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1548.0,800.0,1685.0,933.0",0.0,"1550.0,801.1,1684.4,930.1",0.952,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1685.0,711.0,1815.0,859.0",0.0,"1694.4,716.4,1810.5,851.0",0.813,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"612.0,76.0,744.0,205.0",0.0,"616.8,80.1,743.2,203.8",0.918,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"732.0,408.0,853.0,534.0",0.0,"738.4,407.8,851.9,528.5",0.896,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"803.0,621.0,902.0,713.0",0.0,"803.1,618.1,905.1,718.7",0.885,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"405.0,1218.0,535.0,1320.0",0.0,"415.3,1216.2,541.3,1325.4",0.824,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1149.0,1068.0,1271.0,1184.0",0.0,"1149.9,1067.2,1266.1,1181.9",0.929,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1471.0,466.0,1589.0,581.0",0.0,"1474.0,465.4,1588.2,579.2",0.947,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1374.0,1254.0,1472.0,1357.0",0.0,"1373.5,1251.2,1472.9,1354.7",0.939,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1336.0,302.0,1467.0,419.0",0.0,"1336.2,303.7,1470.0,419.2",0.960,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1696.0,129.0,1812.0,240.0",0.0,"1701.4,135.3,1810.3,239.2",0.879,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1213.0,578.0,1306.0,686.0",0.0,"1208.8,575.3,1309.0,687.3",0.895,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1306.0,542.0,1444.0,691.0",0.0,"1308.5,541.2,1442.2,684.2",0.920,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"581.0,611.0,718.0,759.0",0.0,"585.4,608.9,715.0,758.7",0.931,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"96.0,509.0,240.0,642.0",0.0,"98.5,509.7,244.2,638.7",0.928,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1579.0,120.0,1708.0,232.0",0.0,"1583.8,123.7,1706.3,231.5",0.915,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"707.0,683.0,809.0,775.0",0.0,"706.6,679.6,803.4,776.1",0.900,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1301.0,1102.0,1437.0,1195.0",0.0,"1312.5,1099.0,1431.3,1194.5",0.845,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"924.0,750.0,1018.0,838.0",0.0,"925.3,747.9,1016.0,838.6",0.937,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"199.0,1236.0,299.0,1335.0",0.0,"207.9,1235.8,298.3,1325.8",0.819,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1609.0,37.0,1728.0,154.0",0.0,"1608.1,45.1,1743.0,155.0",0.821,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1742.0,1214.0,1883.0,1327.0",0.0,"1746.6,1217.7,1880.7,1315.0",0.819,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"2.0,672.0,115.0,755.0",0.0,"9.8,671.4,115.0,755.8",0.917,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1733.0,839.0,1846.0,957.0",0.0,"1742.0,830.8,1838.7,956.7",0.806,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1595.0,1266.0,1735.0,1382.0",,,,No,No
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"778.0,739.0,871.0,827.0",0.0,"781.9,737.0,874.4,829.6",0.880,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"0.0,1269.0,109.0,1370.0",0.0,"2.6,1267.4,103.9,1370.0",0.915,Yes,Yes
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,0,"1077.0,1219.0,1164.0,1307.0",,,,No,No
2,cc453255-b583-425e-bc3e-284ccf120944.jpg,1,"824.0,506.0,961.0,613.0",1.0,"832.9,501.6,961.1,614.5",0.889,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1595.0,728.0,1717.0,848.0",0.0,"1601.5,728.7,1717.3,847.6",0.936,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1671.0,826.0,1806.0,950.0",0.0,"1676.8,825.2,1806.8,945.9",0.914,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"265.0,1127.0,385.0,1249.0",0.0,"266.5,1129.0,382.7,1250.1",0.944,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1501.0,895.0,1645.0,1041.0",0.0,"1503.9,895.7,1644.3,1038.0",0.950,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1431.0,1016.0,1552.0,1156.0",0.0,"1427.9,1013.5,1557.2,1157.4",0.910,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1306.0,1234.0,1435.0,1356.0",0.0,"1305.1,1232.2,1436.4,1357.6",0.956,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"740.0,877.0,869.0,1004.0",0.0,"741.4,876.0,868.7,1005.4",0.969,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"156.0,1164.0,291.0,1301.0",0.0,"156.0,1161.4,293.1,1298.3",0.948,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"910.0,744.0,1045.0,875.0",0.0,"912.7,733.9,1044.7,876.3",0.901,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1348.0,547.0,1488.0,690.0",0.0,"1348.8,548.2,1490.2,688.3",0.958,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1213.0,910.0,1342.0,1025.0",0.0,"1219.8,912.6,1346.0,1030.7",0.858,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1731.0,971.0,1866.0,1076.0",0.0,"1733.6,966.0,1853.7,1077.1",0.846,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"274.0,768.0,426.0,930.0",0.0,"270.8,767.8,427.0,929.8",0.971,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1330.0,1025.0,1468.0,1150.0",0.0,"1330.6,1023.2,1461.3,1149.4",0.930,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1229.0,590.0,1371.0,728.0",0.0,"1227.8,592.0,1375.9,724.9",0.925,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"524.0,426.0,662.0,567.0",0.0,"520.8,422.7,665.0,572.1",0.903,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1157.0,514.0,1299.0,651.0",0.0,"1154.2,523.2,1300.4,649.8",0.900,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1175.0,793.0,1291.0,900.0",0.0,"1175.4,799.0,1295.0,903.0",0.887,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1494.0,503.0,1643.0,641.0",0.0,"1498.4,502.9,1643.1,641.3",0.968,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"501.0,548.0,637.0,657.0",0.0,"499.5,545.3,638.1,660.7",0.927,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1049.0,719.0,1166.0,816.0",0.0,"1047.9,711.9,1169.5,819.5",0.867,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"819.0,580.0,937.0,722.0",0.0,"818.4,568.6,935.8,726.0",0.889,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1426.0,320.0,1595.0,437.0",0.0,"1408.6,318.1,1595.4,443.1",0.847,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1589.0,85.0,1744.0,224.0",0.0,"1592.0,87.0,1750.4,224.1",0.928,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"315.0,680.0,470.0,808.0",0.0,"308.9,678.9,469.4,807.3",0.946,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"861.0,913.0,1002.0,1060.0",0.0,"861.1,912.8,1006.4,1062.2",0.953,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1158.0,700.0,1348.0,827.0",0.0,"1165.8,710.3,1344.2,829.6",0.847,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"456.0,775.0,609.0,910.0",0.0,"463.9,787.9,620.4,904.2",0.768,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"643.0,628.0,789.0,777.0",0.0,"632.0,636.0,783.2,779.6",0.835,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1362.0,1120.0,1454.0,1219.0",0.0,"1363.0,1129.0,1460.0,1222.1",0.823,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"974.0,186.0,1126.0,351.0",0.0,"974.1,188.6,1123.5,354.8",0.946,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"251.0,589.0,393.0,744.0",0.0,"251.4,580.6,394.1,746.3",0.925,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1060.0,70.0,1221.0,233.0",0.0,"1058.0,70.7,1224.2,226.2",0.925,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"102.0,701.0,293.0,820.0",0.0,"102.9,695.8,299.3,834.9",0.824,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1700.0,477.0,1834.0,602.0",0.0,"1701.2,477.4,1836.2,617.0",0.869,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"14.0,1235.0,152.0,1382.0",0.0,"13.8,1230.6,149.8,1383.0",0.948,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"342.0,516.0,463.0,688.0",0.0,"339.9,507.4,467.7,678.9",0.857,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"410.0,472.0,536.0,622.0",0.0,"416.3,467.8,550.3,623.5",0.823,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1365.0,455.0,1508.0,560.0",0.0,"1362.3,447.7,1511.3,566.3",0.850,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"490.0,1131.0,633.0,1248.0",0.0,"486.9,1133.9,626.5,1249.9",0.898,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1420.0,770.0,1510.0,888.0",0.0,"1413.6,763.5,1509.3,890.4",0.862,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1227.0,418.0,1368.0,559.0",0.0,"1219.6,421.6,1376.5,562.4",0.858,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"885.0,265.0,1045.0,411.0",0.0,"877.5,262.2,1051.3,421.4",0.844,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"590.0,295.0,726.0,440.0",0.0,"591.2,292.6,735.2,455.4",0.828,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1088.0,612.0,1242.0,744.0",0.0,"1071.4,608.3,1239.5,741.0",0.847,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1747.0,191.0,1914.0,329.0",0.0,"1747.2,186.0,1914.1,333.1",0.937,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1644.0,586.0,1838.0,711.0",0.0,"1650.3,580.5,1841.1,713.0",0.900,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1071.0,434.0,1227.0,576.0",0.0,"1072.4,431.8,1228.8,580.6",0.934,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"915.0,611.0,1084.0,748.0",0.0,"910.0,617.4,1075.7,757.5",0.827,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1601.0,313.0,1740.0,483.0",0.0,"1591.8,310.2,1742.5,481.3",0.899,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1473.0,236.0,1670.0,348.0",0.0,"1473.3,224.8,1671.9,345.1",0.876,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"986.0,486.0,1107.0,619.0",0.0,"938.5,466.4,1111.3,622.9",0.595,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"533.0,639.0,662.0,750.0",0.0,"532.6,636.4,667.7,754.5",0.898,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"774.0,294.0,893.0,464.0",0.0,"759.5,301.1,913.4,507.0",0.596,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,1,"1102.0,197.0,1246.0,373.0",0.0,"1099.3,191.3,1248.9,381.7",0.890,Yes,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,1,"637.0,522.0,824.0,709.0",0.0,"639.1,531.9,829.4,707.4",0.903,Yes,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"990.0,627.0,1129.0,789.0",0.0,"976.0,615.3,1139.9,790.0",0.787,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,1,"684.0,477.0,889.0,615.0",0.0,"683.4,469.4,892.0,615.9",0.926,Yes,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1319.0,102.0,1506.0,223.0",0.0,"1317.2,101.7,1506.8,232.3",0.913,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"635.0,318.0,783.0,520.0",,,,No,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1479.0,20.0,1656.0,182.0",0.0,"1473.7,19.0,1653.0,174.6",0.906,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1195.0,76.0,1334.0,221.0",0.0,"1165.4,72.7,1336.3,223.2",0.784,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1305.0,6.0,1492.0,148.0",,,,No,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1332.0,162.0,1641.0,332.0",,,,No,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"887.0,471.0,996.0,652.0",,,,No,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"830.0,324.0,932.0,543.0",,,,No,No
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"936.0,379.0,1115.0,498.0",0.0,"932.7,377.8,1119.0,512.9",0.847,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1049.0,328.0,1254.0,492.0",0.0,"1045.1,341.6,1248.7,501.2",0.833,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1195.0,342.0,1391.0,465.0",0.0,"1198.2,343.5,1393.3,475.1",0.889,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1281.0,268.0,1436.0,387.0",0.0,"1264.2,266.1,1433.4,387.0",0.873,Yes,Yes
2,cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,0,"1375.0,369.0,1526.0,490.0",0.0,"1375.1,373.2,1524.9,494.6",0.923,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"60.0,421.0,199.0,549.0",0.0,"62.1,419.6,199.2,545.4",0.945,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"574.0,165.0,718.0,300.0",0.0,"576.4,164.8,717.6,297.3",0.960,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"1127.0,303.0,1272.0,446.0",0.0,"1127.8,294.5,1272.3,443.1",0.917,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"1546.0,887.0,1691.0,1032.0",0.0,"1543.1,885.6,1692.1,1032.6",0.959,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"1608.0,1067.0,1745.0,1203.0",0.0,"1609.7,1066.4,1743.6,1202.3",0.968,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"1693.0,134.0,1834.0,271.0",0.0,"1694.4,130.6,1836.6,268.2",0.929,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"1239.0,689.0,1387.0,837.0",0.0,"1239.7,683.9,1388.5,836.5",0.949,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"810.0,848.0,955.0,983.0",0.0,"812.4,847.1,954.6,983.6",0.970,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"625.0,918.0,762.0,1049.0",0.0,"626.0,916.8,763.7,1050.5",0.961,Yes,Yes
2,d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,0,"51.0,691.0,185.0,828.0",0.0,"56.8,689.8,184.7,826.0",0.933,Yes,Yes
